Cryo,Map Resolution,PDB,Peak Level,Size Cutoff >,Cryo Type,vTree#,numOfVoxels,numberOfNeighbors,neighbor trees,Max Density,MinDensity,AvgDensity,stdDensity,Percentage of voxels within 1 std,Percentage of voxels within 2 std,PCA_EigenValue1,PCA_EigenValue2,PCA_EigenValue3,PCA Thickness Ratio ev1/ev2,PCA Thickness Ratio ev2/ev3,Structure Tensor Helix (Percentage),Structure Tensor Sheet (Percentage),Percentage of voxels with density less than average,Radius of Gyration,Width,Hlx overlap (percentage),Strand overlap (percentage),Loop overlap (percentage),Unknown (percentage) - most likely outside protein model (noise),Label
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,93,58,2,2 123,0.59,0.45,0.5,0.03,0.71,0.97,4.94,2.79,2.39,1.77,1.17,0.21,0.79,0.55,3.2,3.96817,0,0.31,0,0.69,Unknown
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,87,64,5,9 44 77 125 198,0.56,0.48,0.5,0.02,0.66,0.97,12.05,2.73,2.18,4.41,1.25,0.53,0.47,0.59,4.2,3.62243,0,1,0,0,Sheet
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,189,11,1,94,0.49,0.43,0.46,0.02,0.55,1,2.07,1.15,0.46,1.8,2.51,0.45,0.55,0.45,1.9,2.29103,0.18,0,0,0.82,Unknown
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,176,18,2,58 84,0.52,0.45,0.48,0.02,0.67,1,3.92,1.68,0.69,2.33,2.42,0.28,0.72,0.44,2.5,3.62243,0.94,0,0,0.06,Helix
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,162,27,2,2 166,0.54,0.45,0.48,0.02,0.67,0.96,4.18,1.69,1.25,2.47,1.35,0.3,0.7,0.56,2.7,3.62243,0,0,1,0,Loop
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,163,26,2,10 103,0.52,0.43,0.48,0.02,0.65,1,5.84,2.57,0.44,2.27,5.83,0.5,0.5,0.46,3,3.62243,0.62,0,0,0.38,Helix
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,177,18,1,169,0.51,0.46,0.49,0.01,0.61,0.94,3.01,1.58,0.87,1.91,1.81,0.72,0.28,0.56,2.4,2.80592,0,0,0.94,0.06,Loop
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,188,12,2,49 118,0.48,0.45,0.46,0.01,0.67,1,2.96,0.9,0.63,3.27,1.44,0.42,0.58,0.67,2.1,2.29103,0.67,0,0,0.33,Helix
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,86,65,2,24 198,0.55,0.46,0.5,0.03,0.6,0.98,7.37,3.35,2.02,2.2,1.66,0.54,0.46,0.54,3.6,3.96817,0,1,0,0,Sheet
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,92,58,4,18 58 121 123,0.57,0.45,0.51,0.03,0.64,1,7.46,3.23,1.96,2.31,1.65,0.24,0.76,0.52,3.6,5.12289,0,0.84,0,0.16,Sheet
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,45,106,7,17 35 78 91 94 97 206,0.52,0.44,0.48,0.02,0.61,0.99,13.53,4.56,2.16,2.97,2.11,0.42,0.58,0.53,4.6,5.61184,1,0,0,0,Helix
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,51,100,5,22 53 54 96 116,0.57,0.48,0.52,0.02,0.7,0.97,19.08,5.66,1.85,3.37,3.05,0.37,0.63,0.55,5.2,2.80592,1,0,0,0,Helix
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,79,74,4,8 78 81 173,0.56,0.46,0.49,0.03,0.68,0.97,10.68,3.11,2.05,3.43,1.52,0.8,0.2,0.55,4,3.96817,0.97,0,0.03,0,Helix
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,47,102,4,121 137 170 197,0.66,0.46,0.52,0.05,0.71,0.95,7.58,5.04,3.04,1.51,1.65,0.37,0.63,0.57,4,5.37293,1,0,0,0,Helix
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,53,99,4,51 80 85 202,0.59,0.48,0.53,0.03,0.65,0.98,11.72,3.85,3.13,3.05,1.23,0.44,0.56,0.55,4.4,2.80592,1,0,0,0,Helix
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,84,66,5,13 16 19 72 176,0.62,0.49,0.52,0.03,0.71,0.94,5.75,3.84,2.7,1.5,1.42,0.3,0.7,0.52,3.6,5.12289,0.91,0.09,0,0,Helix
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,90,62,3,15 66 195,0.51,0.43,0.46,0.02,0.66,0.95,5.12,3.62,2.17,1.41,1.67,0.52,0.48,0.58,3.4,3.96817,1,0,0,0,Helix
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,149,32,3,5 52 98,0.51,0.44,0.47,0.02,0.69,0.97,5.4,1.37,1.33,3.94,1.03,0.22,0.78,0.5,2.9,3.96817,0.19,0.81,0,0,Sheet
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,161,27,3,91 104 175,0.51,0.46,0.48,0.02,0.56,1,2.93,1.97,1.24,1.48,1.59,0.22,0.78,0.59,2.5,2.80592,1,0,0,0,Helix
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,175,18,3,91 104 161,0.52,0.46,0.48,0.02,0.67,1,2.45,1.41,1.3,1.74,1.08,0.11,0.89,0.5,2.3,2.29103,1,0,0,0,Helix
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,174,19,1,142,0.52,0.44,0.47,0.02,0.68,1,2.67,1.34,0.99,1.99,1.36,0.42,0.58,0.68,2.3,2.29103,0,0,0,1,Unknown
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,160,27,2,2 7,0.52,0.44,0.48,0.02,0.63,1,6,1.19,1.04,5.05,1.15,0.63,0.37,0.52,2.9,3.62243,0,1,0,0,Sheet
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,148,32,0,,0.52,0.45,0.48,0.02,0.66,0.97,5.23,2.76,0.72,1.89,3.81,0.34,0.66,0.5,3,2.29103,0.13,0,0,0.88,Unknown
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,91,59,9,45 71 116 134 161 175 206 214 215,0.55,0.46,0.49,0.02,0.71,0.93,10.47,2.98,1.28,3.52,2.33,0.58,0.42,0.56,3.9,3.96817,1,0,0,0,Helix
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,85,65,5,20 33 53 80 88,0.58,0.49,0.52,0.02,0.68,0.95,6.16,3.54,2.71,1.74,1.31,0.25,0.75,0.62,3.6,3.96817,1,0,0,0,Helix
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,52,99,7,29 42 48 98 149 171 173,0.59,0.46,0.5,0.03,0.72,0.94,17.14,4.31,2.55,3.97,1.69,0.4,0.6,0.55,5,2.80592,0.82,0.18,0,0,Helix
ProteinSet/emd_8640_L.mrc,5.9,ProteinSet/5o66.pdb,0.95,9,Authentic,46,103,4,27 68 82 201,0.58,0.44,0.5,0.03,0.67,0.96,9.42,3.54,3.2,2.66,1.11,0.7,0.3,0.55,4.1,6.06148,1,0,0,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,9,311,4,2 3 13 21,0.63,0.33,0.52,0.06,0.73,0.95,20.34,4.03,1.72,5.04,2.34,0.54,0.46,0.5,5.2,3.51562,0.1,0,0.9,0,Loop
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,8,331,3,1 6 27,0.54,0.38,0.47,0.04,0.63,0.97,25.47,3.44,1.72,7.4,2.01,0.6,0.4,0.52,5.6,9.65706,1,0,0,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,12,282,4,4 10 11 23,0.65,0.45,0.53,0.04,0.65,0.96,12.09,3.3,2.14,3.66,1.54,0.78,0.22,0.55,4.3,5.40496,1,0,0,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,13,256,3,9 17 20,0.57,0.42,0.49,0.03,0.65,0.96,7.61,3.84,1.71,1.98,2.25,0.42,0.58,0.54,3.7,7.78938,1,0,0,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,11,290,4,3 10 12 15,0.68,0.47,0.57,0.05,0.63,0.97,11.45,4.02,1.63,2.85,2.46,0.63,0.37,0.53,4.2,3.51562,1,0,0,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,10,291,4,7 11 12 14,0.7,0.45,0.56,0.06,0.64,0.98,12.75,3.89,1.43,3.28,2.72,0.62,0.38,0.54,4.3,5.40496,1,0,0,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,28,17,0,,0.42,0.3,0.37,0.04,0.65,1,3.37,0.35,0.14,9.6,2.43,0.59,0.41,0.53,2,1.49907,0,0,0,1,Unknown
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,14,228,3,6 10 27,0.57,0.41,0.49,0.03,0.65,0.96,6.33,3.62,1.75,1.75,2.06,0.47,0.53,0.54,3.5,3.51562,1,0,0,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,15,207,3,7 11 22,0.67,0.47,0.56,0.05,0.62,0.97,5.64,4.58,1.46,1.23,3.15,0.45,0.55,0.53,3.5,3.51562,0.99,0,0,0.01,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,17,187,2,13 20,0.57,0.42,0.49,0.04,0.63,0.98,5.58,3.14,1.47,1.78,2.13,0.37,0.63,0.53,3.3,3.96616,0.99,0,0,0.01,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,16,196,1,5,0.63,0.39,0.51,0.06,0.63,0.99,5.89,3.55,1.32,1.66,2.7,0.56,0.44,0.53,3.4,3.18,0.95,0,0,0.05,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,27,79,2,8 14,0.52,0.4,0.46,0.03,0.66,0.96,3.44,1.65,0.8,2.09,2.05,0.53,0.47,0.54,2.5,2.37023,1,0,0,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,26,80,2,7 25,0.57,0.42,0.5,0.04,0.7,0.98,4.18,1.47,0.82,2.85,1.8,0.6,0.4,0.49,2.6,2.59646,0.85,0,0,0.15,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,24,82,1,5,0.63,0.42,0.54,0.05,0.59,0.98,2.21,1.98,1.29,1.11,1.54,0.32,0.68,0.48,2.4,2.99813,0.96,0,0,0.04,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,18,180,3,2 4 22,0.69,0.5,0.6,0.05,0.64,1,6.42,2.83,1.72,2.27,1.64,0.88,0.12,0.5,3.4,4.85753,1,0,0,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,19,162,2,4 23,0.65,0.47,0.55,0.04,0.67,0.97,4.97,3.05,1.44,1.63,2.11,0.51,0.49,0.56,3.2,7.49533,0.53,0,0.47,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,25,81,1,26,0.59,0.38,0.49,0.05,0.68,0.98,2.05,1.95,1.24,1.05,1.57,0.28,0.72,0.4,2.4,2.59646,0.09,0,0,0.91,Unknown
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,21,143,2,3 9,0.65,0.44,0.53,0.05,0.61,0.97,5.33,1.91,1.67,2.8,1.14,0.2,0.8,0.55,3.1,3.51562,0,0,1,0,Loop
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,20,149,3,3 13 17,0.57,0.43,0.51,0.03,0.6,0.98,4.09,3.65,1.25,1.12,2.92,0.64,0.36,0.5,3.1,4.85753,1,0,0,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,22,141,3,6 15 18,0.54,0.45,0.49,0.02,0.65,0.99,5.14,2.15,1.41,2.39,1.53,0.53,0.47,0.5,3,3.96616,1,0,0,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,23,115,3,4 12 19,0.58,0.46,0.52,0.03,0.63,0.99,3.01,2.25,1.55,1.34,1.45,0.52,0.48,0.48,2.7,3.35201,0.57,0,0.43,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,3,459,6,2 4 9 11 20 21,0.74,0.49,0.58,0.06,0.68,0.95,25.85,4.16,2.37,6.22,1.75,0.56,0.44,0.59,5.8,8.34645,0.79,0.06,0.15,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,2,496,3,3 9 18,0.79,0.29,0.58,0.1,0.72,0.93,39.44,4.58,3.63,8.62,1.26,0.63,0.38,0.47,7,3.35201,0.32,0.49,0.17,0.03,Sheet
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,1,520,2,6 8,0.69,0.34,0.52,0.07,0.66,0.95,32.51,5.52,1.91,5.89,2.89,0.49,0.51,0.5,6.4,5.70827,1,0,0,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,5,448,2,16 24,0.73,0.47,0.6,0.06,0.63,0.96,24.42,4.01,1.72,6.08,2.33,0.68,0.32,0.55,5.6,2.59646,1,0,0,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,4,453,5,3 12 18 19 23,0.75,0.5,0.62,0.06,0.64,0.97,27.2,4.21,2.13,6.46,1.98,0.79,0.21,0.52,5.9,8.27886,1,0,0,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,6,425,4,1 8 14 22,0.64,0.45,0.54,0.04,0.64,0.98,27.79,3.75,2.01,7.42,1.86,0.56,0.44,0.56,5.9,5.50792,1,0,0,0,Helix
ProteinSet/emd_4742_H.mrc,5.9,ProteinSet/6r7i.pdb,0.95,9,Authentic,7,333,3,10 15 26,0.85,0.48,0.62,0.08,0.69,0.95,12.19,4.95,1.98,2.46,2.5,0.39,0.61,0.58,4.5,8.74098,1,0,0,0,Helix
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,7,289,4,3 11 20 25,0.64,0.43,0.51,0.04,0.68,0.95,22.95,6.86,4.73,3.35,1.45,0.44,0.56,0.56,6,6.67972,0,0.47,0.5,0.02,Loop
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,6,298,5,3 4 9 22 28,0.68,0.45,0.57,0.04,0.7,0.94,17.73,7.46,4.65,2.38,1.6,0.41,0.59,0.54,5.5,10.5616,0,0.39,0.52,0.09,Loop
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,4,377,6,2 3 6 10 16 34,0.69,0.47,0.58,0.05,0.66,0.96,33.13,5.55,3.37,5.97,1.65,0.55,0.45,0.55,6.6,4.90157,0.77,0.17,0.07,0,Helix
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,5,359,3,3 18 23,0.66,0.43,0.53,0.04,0.7,0.95,27.87,6.46,4.94,4.32,1.31,0.37,0.63,0.52,6.4,6.14444,0.72,0.03,0.24,0.01,Helix
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,1,688,8,2 3 8 9 12 24 26 27,0.68,0.45,0.58,0.04,0.68,0.96,67.29,17.2,4.15,3.91,4.15,0.3,0.7,0.56,9.5,5.71016,0,0.74,0.26,0,Sheet
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,2,500,6,1 4 12 13 17 33,0.72,0.43,0.58,0.05,0.66,0.96,36.54,13.33,4.87,2.74,2.73,0.31,0.69,0.55,7.5,3.70524,0,0.99,0,0.01,Sheet
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,3,433,8,1 4 5 6 7 9 21 24,0.67,0.49,0.58,0.04,0.67,0.96,27.71,9.11,7.14,3.04,1.28,0.33,0.67,0.54,6.7,3.93,0,1,0,0,Sheet
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,34,10,1,4,0.58,0.5,0.54,0.03,0.6,1,1.25,0.77,0.29,1.64,2.66,0.6,0.4,0.4,1.5,1.85262,1,0,0,0,Helix
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,20,97,2,7 23,0.62,0.44,0.51,0.04,0.67,0.96,8.26,3.08,1.39,2.68,2.22,0.56,0.44,0.57,3.6,3.93,0.71,0,0.29,0,Helix
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,21,91,2,3 22,0.62,0.45,0.53,0.04,0.64,0.96,14.17,2.41,1.08,5.87,2.22,0.78,0.22,0.55,4.3,8.07538,0,1,0,0,Sheet
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,23,60,2,5 20,0.56,0.43,0.49,0.03,0.68,0.95,2.99,2,1.7,1.49,1.18,0.18,0.82,0.52,2.7,2.62,0.95,0,0,0.05,Helix
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,22,63,2,6 21,0.64,0.45,0.53,0.04,0.65,0.97,6.45,2.11,0.95,3.06,2.21,0.76,0.24,0.52,3.2,4.90157,0,0,1,0,Loop
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,26,53,1,1,0.56,0.43,0.5,0.03,0.64,0.98,2.81,2.13,1.29,1.32,1.66,0.42,0.58,0.47,2.6,2.92925,0,0,1,0,Loop
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,32,12,1,8,0.49,0.45,0.47,0.01,0.75,1,1.18,0.89,0.36,1.33,2.47,0.5,0.5,0.5,1.6,1.85262,1,0,0,0,Helix
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,33,11,2,2 16,0.54,0.49,0.52,0.02,0.73,1,1.31,0.7,0.43,1.88,1.64,0.73,0.27,0.55,1.6,1.85262,0,0.36,0.64,0,Loop
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,27,36,2,1 8,0.66,0.53,0.58,0.03,0.64,0.94,2.51,1.48,1.18,1.69,1.26,0.5,0.5,0.47,2.3,2.26899,0,1,0,0,Sheet
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,31,12,2,13 19,0.55,0.47,0.51,0.03,0.75,1,1.16,0.74,0.69,1.55,1.08,0.33,0.67,0.42,1.6,1.85262,1,0,0,0,Helix
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,25,55,2,7 10,0.58,0.47,0.52,0.02,0.64,0.96,5.38,1.85,1.08,2.9,1.72,0.44,0.56,0.49,3,4.53797,0,1,0,0,Sheet
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,19,126,2,13 31,0.61,0.46,0.52,0.03,0.7,0.97,6.26,3.68,2.23,1.7,1.65,0.31,0.69,0.57,3.6,3.20883,1,0,0,0,Helix
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,18,147,3,5 8 24,0.65,0.51,0.56,0.03,0.67,0.95,8.58,4.03,2.47,2.13,1.63,0.31,0.69,0.59,4,2.92925,0.01,0.99,0,0,Sheet
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,24,57,3,1 3 18,0.69,0.54,0.6,0.04,0.6,0.98,3.4,1.73,1.6,1.97,1.08,0.33,0.67,0.63,2.7,3.20883,0,0.49,0.51,0,Loop
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,30,17,2,14 15,0.58,0.5,0.54,0.02,0.65,0.94,1.62,1.12,0.58,1.44,1.95,0.18,0.82,0.35,1.9,2.92925,0.71,0.06,0,0.24,Helix
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,29,19,1,8,0.49,0.42,0.46,0.02,0.63,1,1.59,1.3,0.51,1.22,2.55,0.42,0.58,0.47,1.9,1.85262,1,0,0,0,Helix
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,15,197,3,14 17 30,0.71,0.5,0.58,0.05,0.67,0.95,9.01,6.28,2.19,1.43,2.87,0.4,0.6,0.58,4.3,3.70524,0.83,0,0.16,0.01,Helix
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,14,198,3,15 16 30,0.77,0.47,0.59,0.06,0.66,0.97,18.97,3.98,2.31,4.77,1.72,0.59,0.41,0.53,5.1,3.20883,0.88,0,0.08,0.05,Helix
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,28,26,2,6 12,0.56,0.48,0.52,0.02,0.62,1,2.46,0.91,0.75,2.71,1.21,0.88,0.12,0.54,2.1,1.85262,0,0,1,0,Loop
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,16,193,3,4 14 33,0.66,0.45,0.54,0.05,0.67,0.95,20.25,3.16,2,6.41,1.58,0.36,0.64,0.56,5.1,6.41766,0.47,0,0.53,0,Loop
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,17,169,3,2 13 15,0.62,0.48,0.53,0.03,0.71,0.96,11.6,4.7,2.7,2.47,1.74,0.46,0.54,0.52,4.4,7.52538,0,0.1,0.9,0,Loop
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,13,202,4,2 17 19 31,0.67,0.42,0.57,0.04,0.68,0.94,10.64,5.09,3.84,2.09,1.33,0.38,0.62,0.53,4.5,4.34478,0.37,0.6,0,0.03,Sheet
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,12,232,3,1 2 28,0.58,0.44,0.53,0.03,0.67,0.95,15.85,6.83,2.7,2.32,2.53,0.38,0.62,0.51,5.1,4.90157,0,0.75,0.25,0,Sheet
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,10,249,3,4 25 35,0.58,0.34,0.49,0.05,0.65,0.98,14.09,7.84,4.51,1.8,1.74,0.53,0.47,0.5,5.2,3.70524,0.71,0.26,0,0.03,Helix
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,11,237,2,7 36,0.59,0.35,0.48,0.05,0.65,0.98,21.66,7.39,1.14,2.93,6.45,0.47,0.53,0.5,5.6,7.75006,0,0,1,0,Loop
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,8,254,5,1 18 27 29 32,0.67,0.44,0.55,0.05,0.67,0.96,25.28,6.16,2.24,4.11,2.74,0.4,0.6,0.52,5.9,9.89028,0.39,0.57,0.04,0,Sheet
ProteinSet/emd_8241_A.mrc,5.5,ProteinSet/5kem.pdb,0.95,9,Authentic,9,254,3,1 3 6,0.62,0.41,0.54,0.04,0.68,0.95,28.62,5.36,2.84,5.34,1.89,0.56,0.44,0.5,6.1,12.7009,0,0.17,0.83,0,Loop
ProteinSet/emd_3545_A.mrc,5.9,ProteinSet/5mqf.pdb,0.95,9,Authentic,123,113,3,16 159 277,0.62,0.43,0.51,0.04,0.63,0.95,13.33,3.22,2.8,4.14,1.15,0.73,0.27,0.56,4.5,3.89469,0.03,0,0.97,0,Loop
ProteinSet/emd_3545_A.mrc,5.9,ProteinSet/5mqf.pdb,0.95,9,Authentic,137,107,3,97 181 233,0.61,0.46,0.53,0.04,0.64,0.98,11.4,4.39,2.07,2.59,2.12,0.63,0.37,0.58,4.3,2.75396,0,0,1,0,Loop
ProteinSet/emd_3545_A.mrc,5.9,ProteinSet/5mqf.pdb,0.95,9,Authentic,34,185,6,37 47 109 140 197 375,0.63,0.44,0.5,0.04,0.66,0.96,18.92,4.89,3.73,3.87,1.31,0.62,0.38,0.57,5.3,3.89469,0.71,0,0.27,0.02,Helix
ProteinSet/emd_3545_A.mrc,5.9,ProteinSet/5mqf.pdb,0.95,9,Authentic,20,211,3,26 149 232,0.66,0.45,0.54,0.06,0.59,0.98,31.25,4.35,3.29,7.18,1.32,0.7,0.3,0.57,6.3,3.89469,0.95,0,0.04,0,Helix
ProteinSet/emd_3545_A.mrc,5.9,ProteinSet/5mqf.pdb,0.95,9,Authentic,309,26,4,83 129 267 297,0.53,0.45,0.49,0.02,0.69,1,3.61,1.4,1.29,2.57,1.08,0.54,0.46,0.58,2.6,2.2486,0,0,1,0,Loop
ProteinSet/emd_3545_A.mrc,5.9,ProteinSet/5mqf.pdb,0.95,9,Authentic,321,23,4,143 207 304 329,0.52,0.44,0.48,0.02,0.7,1,2.6,1.65,1.28,1.57,1.29,0.52,0.48,0.61,2.4,2.2486,0.78,0,0.17,0.04,Helix
ProteinSet/emd_3545_A.mrc,5.9,ProteinSet/5mqf.pdb,0.95,9,Authentic,335,18,4,10 69 82 94,0.53,0.47,0.5,0.02,0.61,1,5.62,1.21,0.39,4.66,3.12,0.44,0.56,0.56,2.7,2.2486,0,0,1,0,Loop
ProteinSet/emd_3545_A.mrc,5.9,ProteinSet/5mqf.pdb,0.95,9,Authentic,3,327,2,213 278,0.62,0.41,0.49,0.05,0.65,0.97,100.77,4.27,2.93,23.58,1.46,0.77,0.23,0.53,10.5,3.55535,0.9,0,0.1,0,Helix
